"Y2009","Y2010","Y2011","Country"
0.828983724619855,0.859687820976949,0.843299653486188,"Albania"
0.492140736018906,0.536136584387098,0.543545910891972,"Algeria"
NA,0.991740928024472,NA,"Angola"
0.977746870653686,0.98,0.979057591623037,"Antigua and Barbuda"
0.990635175711945,0.993360874113868,0.992667481659635,"Argentina"
0.607347649639354,0.64743353028065,0.633473172885847,"Armenia"
1,1,1,"Australia"
0.800806004269553,0.853421378670628,0.854146350745168,"Austria"
0.573459180137698,0.669425530640363,0.606572671290017,"Azerbaijan"
0.198587658094223,0.198584704496226,0.179095048487987,"Bangladesh"
0.983446200150489,0.983746556473829,0.981965499215891,"Barbados"
0.917971693549096,0.91994728555875,0.899753664348628,"Belarus"
0.749544684455739,0.748959248567006,0.823807383627608,"Belgium"
0.727245191579585,0.715936018957346,0.697140317084012,"Belize"
0.664517939603194,0.643392851635982,0.64502250479169,"Benin"
0.783444014501848,0.748142653907419,0.752302609899163,"Bolivia (Plurinational State of)"
0.782941798360633,0.737923770653677,0.756364453698008,"Bosnia and Herzegovina"
0.440771349862259,0.351984877126654,0.446748757831065,"Botswana"
0.907044650781629,0.908248013855956,0.894650904573023,"Brazil"
0.733617021276596,0.710955710955711,0.67189460476788,"Brunei Darussalam"
0.924057331058581,0.895321223015365,0.888872765348425,"Bulgaria"
0.424926966292135,0.404108143597439,0.444793565630666,"Burkina Faso"
1,1,1,"Cabo Verde"
0.312443338744703,0.330189061689884,0.431142941500098,"Cambodia"
0.84660884206875,0.867843571927611,0.857748499423565,"Cameroon"
0.978820764256029,0.976674668212954,0.978263408414996,"Canada"
0.683409861882373,0.678903990173159,0.744633341791423,"Chad"
0.806968714862094,0.778414871811605,0.785332931744628,"Chile"
0.909317389138017,0.954194792671167,NA,"China, Hong Kong SAR"
0.657439036677684,0.668586492244824,0.673965564972223,"China, mainland"
0.668499094850023,0.686240524187856,0.664669217812483,"Colombia"
0.974649991994734,0.976044183638246,0.976899788489984,"Congo"
0.958483390351423,0.968818624170179,0.951952368191661,"Costa Rica"
0.611397605405946,0.631906882931339,0.665087329715299,"Côte d'Ivoire"
